product_name,current_stock,shop_name,shop_id,brand,unique_item_id,sold_per_month,historical_sold,liked_count,variation_type,variation,current_price,min_price,max_price,lowest_price_guarantee,current_discount_percentage,rating_star,shopee_verified,official_shop,cc_installment,none_cc_installment,preferred_seller,shop_location,shop_rating,cod,extraction_date
Four Styles - The Malty - Inchgower 5 Year Old 2013 70cl - Limited Release,1,SingleMalt.PH,426244685,,18957624123,0,0,0,,[''],3999.0,3999.0,3999.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Speyburn 10 Year Old 70cl,6,SingleMalt.PH,426244685,,18880199472,0,0,0,,[''],2620.0,2620.0,2620.0,False,6%,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Darkness - Craigellachie 10 Year Old 1st Fill Oloroso Octave Cask Finish 50cl - Limited Edition,1,SingleMalt.PH,426244685,,18871460996,0,0,0,,[''],6220.0,6220.0,6220.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Mr. Peat Single Malt Scotch Whisky 70cl,2,SingleMalt.PH,426244685,,18867209295,0,0,0,,[''],3499.0,3499.0,3499.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Bevtools Belle Jigger - Copper (Banded),2,SingleMalt.PH,426244685,,18827794272,0,0,1,,[''],1199.0,1199.0,1199.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Glenalmond Highland Blended Malt Whisky 70cl,1,SingleMalt.PH,426244685,,23100784080,0,0,1,,[''],2069.0,2069.0,2069.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Caorrun Scottish Gin 70cl,2,SingleMalt.PH,426244685,,22947888016,0,0,1,,[''],2799.0,2799.0,2799.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Bacardi Anejo Cuatro 4 Year Old Rum 75cl,2,SingleMalt.PH,426244685,,22930844511,0,0,0,,[''],2165.0,2165.0,2165.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
ARC Barrel Reserve Gin 75cl,2,SingleMalt.PH,426244685,,22835684988,0,0,0,,[''],3500.0,3500.0,3500.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Crabbie's Yardhead Single Malt Scotch Whisky 70cl,1,SingleMalt.PH,426244685,,22802101367,0,0,0,,[''],2349.0,2349.0,2349.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Yamazakura Sasakawa Single Malt Japanese Whisky 43% 70cl,1,SingleMalt.PH,426244685,,22772629694,0,0,1,,[''],6859.0,6859.0,6859.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Compass Box Juveniles 70cl,1,SingleMalt.PH,426244685,,23133563835,0,0,0,,[''],9399.0,9399.0,9399.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Citadelle Old Tom Gin 50cl,3,SingleMalt.PH,426244685,,22542666565,0,0,1,,[''],1699.0,1699.0,1699.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Whitley Neill Blood Orange Gin 70cl,6,SingleMalt.PH,426244685,,22242667342,0,0,0,,[''],1299.0,1299.0,1299.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Loch Lomond Single Cask #197 selected by Dun Eideann 56.4% 70cl - Limited Edition,1,SingleMalt.PH,426244685,,23819889781,0,0,0,,[''],6675.0,6675.0,6675.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Premier Barrel Single Barrel - Dailuaine 8 Year Old 70cl,2,SingleMalt.PH,426244685,,23808177284,0,1,1,,[''],3999.0,3999.0,3999.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Phraya Elements Rum 70cl,1,SingleMalt.PH,426244685,,23747886564,0,0,0,,[''],2449.0,2449.0,2449.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Amrut Neidhal Peated Indian Single Malt Whisky 46% 70cl,1,SingleMalt.PH,426244685,,23672627101,0,0,0,,[''],6859.0,6859.0,6859.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Shenk's Homestead Sour Mash 70cl,1,SingleMalt.PH,426244685,,23646684304,0,0,0,,[''],11999.0,11999.0,11999.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
G'Vine 'June' Peach Gin 70cl,3,SingleMalt.PH,426244685,,23642631643,0,0,0,,[''],2780.0,2780.0,2780.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Cragganmore 12 Year Old Scotch Whisky 1L,2,SingleMalt.PH,426244685,,23635459261,0,0,0,,[''],4120.0,4120.0,4120.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Black Bull 21 Year Old Blended Scotch Whisky 50% 710cl,1,SingleMalt.PH,426244685,,23633558926,0,0,0,,[''],8090.0,8090.0,8090.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Provenance - Macduff 10 Year Old Single Cask 46% 70cl - Limited Single Cask Edition,2,SingleMalt.PH,426244685,,23574238335,0,0,1,,[''],3600.0,3600.0,3600.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Michter's US*1 Toasted Sour Mash Whiskey 70cl,1,SingleMalt.PH,426244685,,22142668348,0,0,1,,[''],13999.0,13999.0,13999.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
New York Distilling Co - Ragtime Straight Rye Whiskey 45.2% 75cl,1,SingleMalt.PH,426244685,,23519895578,0,0,0,,[''],3799.0,3799.0,3799.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
ARC Lava Rock Vodka 75cl,2,SingleMalt.PH,426244685,,23435671348,0,0,0,,[''],2120.0,2120.0,2120.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Tomatin 15 Year Old The Portuguese Collection - Madiera Port Casks 2006 70cl - Limited Edition,1,SingleMalt.PH,426244685,,23430847295,0,0,0,,[''],6340.0,6340.0,6340.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
New York Distilling Co - Ragtime Bottled in Bond Straight Rye Whiskey 50% 75cl,1,SingleMalt.PH,426244685,,23419892853,0,0,0,,[''],4199.0,4199.0,4199.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Four Styles - The Oaky - Auchroisk 6 Year Old 2012 70cl - Limited Release,1,SingleMalt.PH,426244685,,23402216637,0,0,0,,[''],3999.0,3999.0,3999.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Laphroaig 10 Year Cask Strength Batch 13 70cl,3,SingleMalt.PH,426244685,,21440910526,0,0,0,,[''],9999.0,9999.0,9999.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Codigo 1530 Tequila Reposado 75cl,2,SingleMalt.PH,426244685,,21437472653,0,0,0,,[''],3499.0,3499.0,3499.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Bevtools Trident Barspoon 50cm - Copper,6,SingleMalt.PH,426244685,,21428626581,0,0,0,,[''],1699.0,1699.0,1699.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Sheep Dip Blended Malt Scotch Whisky 70cl,2,SingleMalt.PH,426244685,,21371781426,0,0,1,,[''],2199.0,2199.0,2199.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Bevtools Heavyweight Cobbler Shaker - Copper,6,SingleMalt.PH,426244685,,21328125266,0,0,1,,[''],3199.0,3199.0,3199.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Txanton 150 Acorns Gin 75cl,1,SingleMalt.PH,426244685,,21288804285,0,0,0,,[''],3895.0,3895.0,3895.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Neisson Le XO Par Agricole Rhum 70cl,1,SingleMalt.PH,426244685,,21235653639,0,0,0,,[''],9530.0,9530.0,9530.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Bevtools Conical Fine Strainer - Copper,6,SingleMalt.PH,426244685,,21128119958,0,0,2,,[''],549.0,549.0,549.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Bevtools Trident Barspoon 40cm - Stainless,6,SingleMalt.PH,426244685,,20928625116,0,0,0,,[''],1299.0,1299.0,1299.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Bevtools Muddler Barspoon 27cm Copper,3,SingleMalt.PH,426244685,,20828267662,0,0,1,,[''],1299.0,1299.0,1299.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Bevtools Trident Barspoon 50cm - Stainless,3,SingleMalt.PH,426244685,,20728629728,0,0,0,,[''],1599.0,1599.0,1599.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Bevtools Muddler Barspoon 27cm Gold,6,SingleMalt.PH,426244685,,20728272636,0,0,0,,[''],1399.0,1399.0,1399.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Basel Reserve Merlot Red Wine 75cl (2 bottles),7,SingleMalt.PH,426244685,,20654746062,0,0,0,,[''],899.0,899.0,899.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Beach House White Spiced Rum 70cl,2,SingleMalt.PH,426244685,,20640600599,0,0,0,,[''],1889.0,1889.0,1889.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Glendalough Grand Cru Burgundy Finish 70cl (2 Bottles),6,SingleMalt.PH,426244685,,20627462510,0,0,1,,[''],3399.0,3399.0,3399.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Bevtools Belle Jigger - Gold (Banded),6,SingleMalt.PH,426244685,,21827796443,0,0,0,,[''],1299.0,1299.0,1299.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Darkness - Glenrothes 12 Year Old 1st Fill Oloroso Octave Cask Finish 50cl - Limited Edition,1,SingleMalt.PH,426244685,,22119052949,0,0,0,,[''],4899.0,4899.0,4899.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Casa Cofradia Reposado 75cl,1,SingleMalt.PH,426244685,,22072174852,0,0,0,,[''],4499.0,4499.0,4499.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Antidote Orange de Corse Gin 70cl,3,SingleMalt.PH,426244685,,21990922041,0,0,0,,[''],2099.0,2099.0,2099.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Whistlepig 10 Year Old Rye Whiskey 75cl - Limited Release,5,SingleMalt.PH,426244685,,21904296623,0,0,0,,[''],5099.0,5099.0,5099.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Glenmorangie Tale of Winter Scotch Whisky 70cl,3,SingleMalt.PH,426244685,,21900764014,0,0,1,,[''],5999.0,5999.0,5999.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Highland Park Dark Origins - Double 1st Fill Sherry Cask Whisky (Limited Release) 70cl,2,SingleMalt.PH,426244685,,21838394050,0,3,0,,[''],5999.0,5999.0,5999.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Codigo 1530 Tequila Blanco 75cl,6,SingleMalt.PH,426244685,,21837473185,0,0,0,,[''],3299.0,3299.0,3299.0,False,3%,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Premier Barrel Single Barrel - Dailuaine 8 Year Old Sherry Matured 70cl,3,SingleMalt.PH,426244685,,18165685648,0,0,0,,[''],4799.0,4799.0,4799.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Waterford Hook Head Edition 1.1 Single Farm Origin 50% 70cl,1,SingleMalt.PH,426244685,,21700744118,0,0,0,,[''],5799.0,5799.0,5799.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Ancnoc 18 Year Old 70cl,2,SingleMalt.PH,426244685,,21657441039,0,0,2,,[''],8690.0,8690.0,8690.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Bevtools Teardrop Barspoon 40cm Gold,6,SingleMalt.PH,426244685,,21628278563,0,0,0,,[''],1699.0,1699.0,1699.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Johnnie Walker Red Label Blended Scotch Whisky 3L With Cradle,310,Diageo Official Store,282439755,,11404868712,235,2006,334,,[''],2399.0,2399.0,2399.0,True,0,4.869415807560137,False,True,False,False,False,"Marilao, Bulacan",4.917298,True,2023-11-27 09:27:50
Johnnie Walker Red Label Blended Scotch Whisky 1L,396,Diageo Official Store,282439755,,5944168979,52,448,117,,[''],899.0,899.0,899.0,False,0,4.725,False,True,False,False,False,"Marilao, Bulacan",4.917298,True,2023-11-27 09:27:50
Johnnie Walker Red Label Blended Scotch Whisky 700ml,46,Diageo Official Store,282439755,,5144161752,151,1356,287,,[''],653.0,653.0,653.0,False,0,4.804804804804805,False,True,False,False,False,"Marilao, Bulacan",4.917298,True,2023-11-27 09:27:50
Tanqueray London Dry Gin 750ml with FREE Copa Glass,156,Diageo Official Store,282439755,,22936096688,51,438,90,,[''],902.0,902.0,902.0,False,0,4.846153846153846,False,True,False,False,False,"Marilao, Bulacan",4.917298,True,2023-11-27 09:27:50
Baileys Original Irish Cream Liqueur 700ml,28,Diageo Official Store,282439755,Baileys,4242100060,108,2075,910,,[''],781.0,781.0,781.0,False,0,4.965244865718799,False,True,False,False,False,"Marilao, Bulacan",4.917298,True,2023-11-27 09:27:50
Singleton Of Dufftown 12 Year Old Single Malt Scotch Whisky 700ml,158,Diageo Official Store,282439755,,6956131675,222,737,41,,[''],2099.0,2099.0,2099.0,False,0,4.849462365591398,False,True,False,False,False,"Marilao, Bulacan",4.917298,True,2023-11-27 09:27:50
Johnnie Walker 200ml Gift Promo,81,Diageo Official Store,282439755,,18637958370,165,593,282,,[''],670.0,670.0,670.0,False,0,4.945054945054945,False,True,False,False,False,"Marilao, Bulacan",4.917298,True,2023-11-27 09:27:50
Johnnie Walker Red Label Blended Scotch Whisky 200ml,225,Diageo Official Store,282439755,,7744140799,11,3888,475,,[''],240.0,240.0,240.0,False,0,4.974,False,True,False,False,False,"Marilao, Bulacan",4.917298,True,2023-11-27 09:27:50
Johnnie Walker Red Label Blended Scotch Whisky 3L,333,Diageo Official Store,282439755,,9718071098,52,2870,425,,[''],2349.0,2349.0,2349.0,False,0,4.889821615949633,False,True,False,False,False,"Marilao, Bulacan",4.917298,True,2023-11-27 09:27:50
Johnnie Walker Black Label Blended Scotch Whisky 3L With Cradle,41,Diageo Official Store,282439755,,8156374886,42,341,149,,[''],4999.0,4999.0,4999.0,False,0,4.928571428571429,False,True,False,False,False,"Marilao, Bulacan",4.917298,True,2023-11-27 09:27:50
Baileys Original Irish Cream Liqueur 200ml,186,Diageo Official Store,282439755,,4478836866,123,4499,1184,,[''],238.0,238.0,238.0,True,0,4.950080515297906,False,True,False,False,False,"Marilao, Bulacan",4.917298,True,2023-11-27 09:27:50
Johnnie Walker Black Label 1L with Double Black & Gold Label Reserve 50ml,155,Diageo Official Store,282439755,,23960527005,44,44,8,,[''],1749.0,1749.0,1749.0,False,0,5,False,True,False,False,False,"Marilao, Bulacan",4.917298,True,2023-11-27 09:27:50
Johnnie Walker Black Label Blended Scotch Whisky 1L,6,Diageo Official Store,282439755,,6044163230,53,60,23,,[''],1649.0,1649.0,1649.0,False,0,5,False,True,False,False,False,"Marilao, Bulacan",4.917298,True,2023-11-27 09:27:50
Johnnie Walker Double Black Label Blended Scotch Whisky 1L,4,Diageo Official Store,282439755,,7180028031,70,252,89,,[''],2099.0,2099.0,2099.0,False,0,4.875,False,True,False,False,False,"Marilao, Bulacan",4.917298,True,2023-11-27 09:27:50
Johnnie Walker Gold Label Reserve 750ml with Rocks Glass,233,Diageo Official Store,282439755,,22357213860,69,86,12,,[''],2499.0,2499.0,2499.0,False,0,5,False,True,False,False,False,"Marilao, Bulacan",4.917298,True,2023-11-27 09:27:50
Johnnie Walker 18 Year Old Blended Scotch Whisky 750ml,35,Diageo Official Store,282439755,,3744248147,49,163,46,,[''],3597.0,3597.0,3597.0,False,0,4.675,False,True,False,False,False,"Marilao, Bulacan",4.917298,True,2023-11-27 09:27:50
Tanqueray London Dry Gin 750ml With Gift Bag And Keychain,72,Diageo Official Store,282439755,,8384888697,56,150,60,,[''],902.0,902.0,902.0,False,0,4.958333333333333,False,True,False,False,False,"Marilao, Bulacan",4.917298,True,2023-11-27 09:27:50
Johnnie Walker Black Label Blended Scotch Whisky 200ml,113,Diageo Official Store,282439755,,4244143079,183,2181,491,,[''],430.0,430.0,430.0,False,0,4.957364341085271,False,True,False,False,False,"Marilao, Bulacan",4.917298,True,2023-11-27 09:27:50
Singleton Of Dufftown 15 Year Old Single Malt Scotch Whisky 700ml,67,Diageo Official Store,282439755,,7744144419,19,271,15,,[''],3162.0,3162.0,3162.0,False,0,5,False,True,False,False,False,"Marilao, Bulacan",4.917298,True,2023-11-27 09:27:50
Johnnie Walker Double Black 1L with Rocks Glass,170,Diageo Official Store,282439755,,19585011561,27,29,5,,[''],2199.0,2199.0,2199.0,False,0,5,False,True,False,False,False,"Marilao, Bulacan",4.917298,True,2023-11-27 09:27:50
Johnnie Walker Black Label Blended Scotch Whisky 1L With Gift Bag And Keychain,6,Diageo Official Store,282439755,,3197064075,3,18,29,,[''],1649.0,1649.0,1649.0,False,0,5,False,True,False,False,False,"Marilao, Bulacan",4.917298,True,2023-11-27 09:27:50
Copper Dog Blended Malt Whisky 700ml,39,Diageo Official Store,282439755,,7256126833,17,67,19,,[''],1501.0,1501.0,1501.0,False,0,4.6,False,True,False,False,False,"Marilao, Bulacan",4.917298,True,2023-11-27 09:27:50
Captain Morgan Original Spiced Rum 750ml,99,Diageo Official Store,282439755,,4144142279,47,880,138,,[''],505.0,505.0,505.0,False,0,4.940789473684211,False,True,False,False,False,"Marilao, Bulacan",4.917298,True,2023-11-27 09:27:50
Don Julio Reposado Tequila 750ml,10,Diageo Official Store,282439755,,11705216309,7,35,16,,[''],3599.0,3599.0,3599.0,False,0,5,False,True,False,False,False,"Marilao, Bulacan",4.917298,True,2023-11-27 09:27:50
Johnnie Walker Gold Label Blended Scotch Whisky 750ml,44,Diageo Official Store,282439755,,7744155030,61,137,29,,[''],2399.0,2399.0,2399.0,False,0,4.903225806451613,False,True,False,False,False,"Marilao, Bulacan",4.917298,True,2023-11-27 09:27:50
Johnnie Walker Blue Label 750ml with Crystal Glass,67,Diageo Official Store,282439755,,19295092081,1,1,0,,[''],11500.0,11500.0,11500.0,False,0,5,False,True,False,False,False,"Marilao, Bulacan",4.917298,True,2023-11-27 09:27:50
Bulleit Bourbon Kentucky Straight Whiskey 1L,99,Diageo Official Store,282439755,Bulleit,4942094961,19,460,134,,[''],1999.0,1999.0,1999.0,False,0,4.9491525423728815,False,True,False,False,False,"Marilao, Bulacan",4.917298,True,2023-11-27 09:27:50
Johnnie Walker Green Label Blended Scotch Whisky 700ml With Gift Bag And Keychain,99,Diageo Official Store,282439755,,6896199652,26,97,15,,[''],2810.0,2810.0,2810.0,False,0,4.84,False,True,False,False,False,"Marilao, Bulacan",4.917298,True,2023-11-27 09:27:50
Johnnie Walker Black Label Blended Scotch Whisky 375ml,20,Diageo Official Store,282439755,,9923281558,19,207,63,,[''],658.0,658.0,658.0,False,0,4.9,False,True,False,False,False,"Marilao, Bulacan",4.917298,True,2023-11-27 09:27:50
Smirnoff Red No. 21 Premium Vodka 350ml,23,Diageo Official Store,282439755,,9818103102,18,467,156,,[''],270.0,270.0,270.0,False,0,4.944954128440367,False,True,False,False,False,"Marilao, Bulacan",4.917298,True,2023-11-27 09:27:50
Smirnoff Red Label No.21 Premium Vodka 700ml,21,Diageo Official Store,282439755,Smirnoff,3246169623,5,405,174,,[''],603.0,603.0,603.0,False,0,4.955555555555556,False,True,False,False,False,"Marilao, Bulacan",4.917298,False,2023-11-27 09:27:50
Johnnie Walker Ice Mold (Freebie),6,Diageo Official Store,282439755,,9870638718,0,30,8,,[''],10000.0,10000.0,10000.0,False,0,5,False,True,False,False,False,"Marilao, Bulacan",4.917298,True,2023-11-27 09:27:50
Tanqueray London Dry Gin 750ml,70,Diageo Official Store,282439755,,6744166644,39,266,88,,[''],902.0,902.0,902.0,False,0,4.983050847457627,False,True,False,False,False,"Marilao, Bulacan",4.917298,True,2023-11-27 09:27:50
Johnnie Walker 18 Year Old Blended Scotch Whisky 750ml With Gift Bag And Keychain,79,Diageo Official Store,282439755,,15554660180,13,58,4,,[''],3597.0,3597.0,3597.0,False,0,4.5,False,True,False,False,False,"Marilao, Bulacan",4.917298,True,2023-11-27 09:27:50
Singleton Of Dufftown 15Yo Single Malt Scotch Whisky 700ml With The Gift Bag And Keychain,78,Diageo Official Store,282439755,,9384882864,8,100,6,,[''],3162.0,3162.0,3162.0,False,0,4.733333333333333,False,True,False,False,False,"Marilao, Bulacan",4.917298,True,2023-11-27 09:27:50
Johnnie Walker Double Black Label Blended Scotch Whisky 700ml,4,Diageo Official Store,282439755,,6244141690,8,94,67,,[''],1720.0,1720.0,1720.0,False,0,4.9375,False,True,False,False,False,"Marilao, Bulacan",4.917298,True,2023-11-27 09:27:50
Johnnie Walker Black Label 1L with Highball Voucher to Odd Seoul,6,Diageo Official Store,282439755,,22582302619,0,0,1,,[''],1649.0,1649.0,1649.0,False,0,0,False,True,False,False,False,"Marilao, Bulacan",4.917298,True,2023-11-27 09:27:50
Johnnie Walker Minis Gift Pack,9,Diageo Official Store,282439755,,18371443237,3,25,100,,[''],5799.0,5799.0,5799.0,False,0,5,False,True,False,False,False,"Marilao, Bulacan",4.917298,True,2023-11-27 09:27:50
J&B Rare Blended Scotch Whisky 700ml,2,Diageo Official Store,282439755,,21889347119,16,42,2,,[''],700.0,700.0,700.0,False,0,4.555555555555555,False,True,False,False,False,"Marilao, Bulacan",4.917298,True,2023-11-27 09:27:50
Johnnie Walker Aged 15 Years Sherry Finish,17,Diageo Official Store,282439755,,23844191570,10,33,17,,[''],3499.0,3499.0,3499.0,False,0,5,False,True,False,False,False,"Marilao, Bulacan",4.917298,True,2023-11-27 09:27:50
Smirnoff Premium Green Apple Flavored Vodka 700ml,10,Diageo Official Store,282439755,Smirnoff,5742098753,22,269,220,,[''],576.0,576.0,576.0,False,0,4.906666666666666,False,True,False,False,False,"Marilao, Bulacan",4.917298,True,2023-11-27 09:27:50
Johnnie Walker Blue Label Year Of The Rabbit Design By Angel Chen,3,Diageo Official Store,282439755,,19371443361,0,5,62,,[''],15250.0,15250.0,15250.0,False,0,5,False,True,False,False,False,"Marilao, Bulacan",4.917298,True,2023-11-27 09:27:50
Tanqueray Flor De Sevilla Distilled Gin 1L,8,Diageo Official Store,282439755,,3256304128,22,108,45,,[''],1599.0,1599.0,1599.0,False,0,5,False,True,False,False,False,"Marilao, Bulacan",4.917298,True,2023-11-27 09:27:50
TALISKER Flask (Free Item Only),48,Diageo Official Store,282439755,,20067061643,0,9,1,,[''],10000.0,10000.0,10000.0,False,0,4,False,True,False,False,False,"Marilao, Bulacan",4.917298,True,2023-11-27 09:27:50
Johnnie Walker Black Label Blended Scotch Whisky 3L,16,Diageo Official Store,282439755,,3344242822,1,79,62,,[''],4799.0,4799.0,4799.0,False,0,4.885714285714286,False,True,False,False,False,"Marilao, Bulacan",4.917298,True,2023-11-27 09:27:50
Don Julio Anejo Tequila 750ml,8,Diageo Official Store,282439755,,6344163851,8,46,45,,[''],3999.0,3999.0,3999.0,False,0,5,False,True,False,False,False,"Marilao, Bulacan",4.917298,True,2023-11-27 09:27:50
NOT FOR SALE (FREE GIFT) Tanqueray Sticker Pack,93,Diageo Official Store,282439755,,17198783199,0,0,1,,[''],10000.0,10000.0,10000.0,False,0,0,False,True,False,False,False,"Marilao, Bulacan",4.917298,True,2023-11-27 09:27:50
Johnnie Walker Green Label Blended Scotch Whisky 700ml,52,Diageo Official Store,282439755,,4044164916,31,270,44,,[''],2810.0,2810.0,2810.0,False,0,4.9818181818181815,False,True,False,False,False,"Marilao, Bulacan",4.917298,True,2023-11-27 09:27:50
Gordon's Premium Pink Distilled Gin 700ml,2,Diageo Official Store,282439755,,5868491557,1,65,59,,[''],850.0,850.0,850.0,False,0,5,False,True,False,False,False,"Marilao, Bulacan",4.917298,False,2023-11-27 09:27:50
Johnnie Walker Bar Spoon (Free Item Only),24,Diageo Official Store,282439755,,13937257391,0,23,1,,[''],10000.0,10000.0,10000.0,False,0,5,False,True,False,False,False,"Marilao, Bulacan",4.917298,False,2023-11-27 09:27:50
NOT FOR SALE (FREE GIFT) Johnnie Walker Sticker Pack,113,Diageo Official Store,282439755,,22979522142,16,28,0,,[''],10000.0,10000.0,10000.0,False,0,4.25,False,True,False,False,False,"Marilao, Bulacan",4.917298,True,2023-11-27 09:27:50
Johnnie Walker Gift Bag With Note (Freebie),17,Diageo Official Store,282439755,,20616556303,0,21,0,,[''],10000.0,10000.0,10000.0,False,0,5,False,True,False,False,False,"Marilao, Bulacan",4.917298,False,2023-11-27 09:27:50
NOT FOR SALE (FREE GIFT) Tanqueray Phone Grip Tok,77,Diageo Official Store,282439755,,19792846761,0,0,1,,[''],10000.0,10000.0,10000.0,False,0,0,False,True,False,False,False,"Marilao, Bulacan",4.917298,True,2023-11-27 09:27:50
Johnnie Walker Blue Label Blended Scotch Whisky 750ml,18,Diageo Official Store,282439755,,5944169791,0,36,38,,[''],9499.0,9499.0,9499.0,False,0,5,False,True,False,False,False,"Marilao, Bulacan",4.917298,False,2023-11-27 09:27:50
